customer_tweet_id,customer_id,customer_created_at,customer_text,reply_tweet_id,reply_created_at,reply_text,cluster
2593228,734394,Fri Nov 17 01:54:31 +0000 2017,fuck outta here w this question mark bullshit i️ ain’t buying a new phone,2593227,Fri Nov 17 02:29:31 +0000 2017,@734394 We're here to help. We released an update created to address this issue. Backup your device and update following these steps: https://t.co/80YRnjDFDk DM us if you have any questions about how to do this. https://t.co/GDrqU22YpT,0
1564101,159701,Sat Nov 04 13:53:31 +0000 2017,I thought it did. It did not. It just changed now the battery reports. It's still awful.,1564100,Sat Nov 04 15:01:00 +0000 2017,@159701 We'd like to assist you with this. DM us here to get started: https://t.co/GDrqU2kzhr,0
449453,221515,Thu Nov 30 20:44:28 +0000 2017,"my Apple watch series 3 keeps telling me it can't send SMS messages, but iMessage works. It was working fine yesterday. Can't receive SMS on the watch either.",449452,Thu Nov 30 20:57:31 +0000 2017,"@221515 Let's look into this together. Which version of watchOS are you using? Also, which type of iPhone? Are you having issues with SMS messages on your connected iPhone?",0
154427,150963,Fri Nov 24 16:39:17 +0000 2017,nope this is all that it does! Safe mode won’t even work,154426,Fri Nov 24 16:51:00 +0000 2017,"@150963 Thanks for giving it a try and including the video of your results. Next, we'd like to have you disconnect any external devices, if you have any connected, then reset the System Management Controller: https://t.co/FYojVXHuwn",0
1246436,412431,Thu Oct 26 01:20:55 +0000 2017,"6S, 11.0.3, tried to restart &amp; upgraded to iCloud Drive, no change",1246438,Thu Oct 26 01:36:29 +0000 2017,@412431 Got it. Where do you back up your Contacts? You'll find that in Settings &gt; Contacts &gt; Default Account. Care to move to DM? https://t.co/GDrqU22YpT,0
310239,190079,Sat Oct 07 02:09:53 +0000 2017,My iPhone 6s,310241,Sat Oct 07 04:41:00 +0000 2017,@190079 Can you tell us the specific iOS version you are currently using please?,0
2143235,630124,Wed Nov 08 21:31:19 +0000 2017,What’s up with the i bug,2143234,Wed Nov 08 23:31:31 +0000 2017,@630124 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0
255791,176839,Thu Oct 05 07:44:24 +0000 2017,"Thanks, iPhone 6 and iOS 11.0.1",255788,Thu Oct 05 13:49:29 +0000 2017,"@176839 When you're updating, are you connected to Wi-Fi or using cellular data?",0
1697492,514906,Mon Nov 06 20:11:21 +0000 2017,fix your update it’s messin with my already week meme play,1697491,Mon Nov 06 21:52:00 +0000 2017,@514906 We're here to help. Which Apple device and software version are you using? Can you tell us more about the issue you're having?,0
1735977,524126,Tue Nov 07 04:59:17 +0000 2017,Wtf is I️ Apple .. I️ can’t post anything without looking like an idiot,1735975,Tue Nov 07 14:11:02 +0000 2017,@524126 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0
1202895,402600,Wed Oct 25 08:16:03 +0000 2017,"2017 :impossible pour de me redonner MON mot de passe ET MON compte, même après un appel avec !On marche sur la tête 🙃",1202894,Wed Oct 25 13:32:44 +0000 2017,@402600 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,0
960728,336481,Sun Oct 22 00:22:02 +0000 2017,"Apple you suck! YALL LOST ALL OF MY 13,000 PHOTOS/VIDEOS ! THIS IS THE SECOND TIME THIS HAPPENS FOR NO REASON !",960726,Sun Oct 22 02:41:29 +0000 2017,@336481 We'd like to see what we can to help look into this. DM us specifics and we can get started. https://t.co/GDrqU22YpT,0
1521228,472849,Fri Nov 03 11:39:18 +0000 2017,I cant log in my iCloud from a windows computer. The site says that it's not possible to verify my identity. Is the system ok?,1521227,Fri Nov 03 17:18:00 +0000 2017,@472849 Are you still experiencing this? Everything seems to be fine on our server status page here: https://t.co/7NVrDovSd8,0
2123829,625599,Wed Nov 08 16:41:56 +0000 2017,I think it’s safe to say my iPhone SE is dead :( this is the 5th time in a year over had to get this phone REPLACED by yall !!! So sick of it,2123828,Wed Nov 08 18:18:28 +0000 2017,@625599 We'd be happy to look into this with you. DM us using the link below and we'll go from there. https://t.co/GDrqU22YpT,0
2616627,218256,Fri Nov 17 06:30:50 +0000 2017,What it would take for to take its maps seriously? Many times places don’t exist and do give us navigation in India. Else we got ever ready to bank upon which is very reliable.,2616626,Fri Nov 17 14:20:32 +0000 2017,@218256 We appreciate your feedback regarding maps and accuracy. We'd like to share this guide that has information with steps to take if experiencing issues with finding locations or directions in Maps: https://t.co/jiMIBQw7go,0
1387608,442858,Mon Oct 16 15:46:46 +0000 2017,do you make you Iphones our of biodegradable products? It seems my Iphone falls apart by the time a new one comes out☹️🤔,1387606,Mon Oct 16 15:53:01 +0000 2017,"@442858 We'd be happy to look into this with you!  To begin, can you DM us with more information? https://t.co/GDrqU22YpT",0
1671990,508901,Mon Nov 06 14:09:38 +0000 2017,"I️t doesn’t work you guys.... I’ve tried that a few times , I’m sorry",1671992,Mon Nov 06 16:21:43 +0000 2017,@508901 Let's team up in DM so we can take a look at this together. https://t.co/GDrqU22YpT,0
2287620,664646,Sun Nov 12 01:41:46 +0000 2017,is making us all look like fools out here with this I️ glitch.. like god damn fix it already!,2287619,Sun Nov 12 02:33:51 +0000 2017,"@664646 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6",0
1087426,376525,Sun Oct 15 02:24:28 +0000 2017,"phone has been freezing, unresponsive, or shutting itself off. Upon a restart it wanted to run diagnostics but didn’t complete",1087425,Sun Oct 15 03:00:33 +0000 2017,@376525 Let's continue our conversation in DM. https://t.co/GDrqU22YpT,0
2306637,516540,Sun Nov 12 23:57:29 +0000 2017,get a new damn update!!! This is f-ing ridiculous!!!! Tired of the glitching!!!,2306635,Mon Nov 13 00:39:24 +0000 2017,@516540 We'd like to help. Can you tell us in detail of what's going on?,0
2405054,691768,Tue Nov 14 10:34:39 +0000 2017,"Updated my iPhone 6 &amp; again it's touch screen crashed out. I am unimpressed with deliberately unsustainable products which are clearly aimed at making me upgrade, it's problem creation! #broken #iPhoneX",2405052,Tue Nov 14 14:47:00 +0000 2017,@691768 We would love to help get your iPhone working as expected.  Can you tell us which specific iOS version you're running and what exactly the touchscreen isn't doing?,0
1984966,587548,Thu Nov 02 02:23:01 +0000 2017,Hey .... Fix the damn letter “I”!! I️ can’t stand this shit,1984965,Thu Nov 02 03:13:30 +0000 2017,"@587548 Let's work on a solution together. To start, DM us with the country where you're located and the device model you're using. https://t.co/GDrqU22YpT",0
211210,166033,Wed Oct 04 18:41:43 +0000 2017,Thanks for the help!,211209,Wed Oct 04 18:48:00 +0000 2017,@166033 It's our pleasure. We've got your back.,0
2435762,698847,Sun Oct 29 12:55:14 +0000 2017,11.0.3 - still terrible. battery drains. apps shut down. have to restart it once a day. controls not syncing with music. bad.,2435761,Sun Oct 29 14:30:35 +0000 2017,@698847 We can help out. Could you Direct Message us and let us know what country you're located in? https://t.co/GDrqU22YpT,0
2043962,297959,Wed Oct 04 11:02:40 +0000 2017,"Updated iMovie, now only HALF of the audio is imported??? 😩😩😩",2043961,Wed Oct 04 14:15:00 +0000 2017,@297959 Let's look into this together. Please DM us and let us know any steps you've tried so far to address this issue. https://t.co/GDrqU22YpT,0
654429,275675,Wed Nov 22 21:44:33 +0000 2017,"How do I set my Macbook Pro's resolution to 1280x720 without attaching a 2nd monitor? 13"" Mid 2014 with Sierra",654427,Wed Nov 22 22:11:00 +0000 2017,"@275675 Try setting that by following this article: https://t.co/jurYWmUNKR

Let us know if this helps.",0
259415,177689,Thu Oct 05 20:46:04 +0000 2017,I updated to 11.0.2 the other day but this has been ongoing since upgrading to 11.0,259417,Thu Oct 05 21:49:00 +0000 2017,"@177689 Thanks for those details. We'd like to isolate this issue more, please meet us in DM so we can assist. https://t.co/GDrqU22YpT",0
2071915,612786,Sat Nov 25 13:36:29 +0000 2017,Hi where is my MacBook I purchased from your website. Waiting since the 18th and still not received it. Spoken to your customer service several times and no news so far - not happy customer,2071914,Sat Nov 25 14:55:00 +0000 2017,@612786 We definitely want you to get your Mac and would like to get you over to our Sales Support to look further into this with you. They'll be able to gather details on your order and see what's going on with your new Mac. Just follow this link:  https://t.co/8yjRd1Xo0i,0
539939,245226,Sat Dec 02 05:31:34 +0000 2017,"the App Store/iTunes keeps declining my credit card, how do i fix it?",539938,Sat Dec 02 15:00:00 +0000 2017,@245226 We've received your DM. Please look for our reply there.,0
1892406,564260,Sun Oct 22 22:21:32 +0000 2017,so my iPhone charger literally became so hot that it melted the plug covering and the charger wires sparked. What's up ?,1892405,Sun Oct 22 23:01:34 +0000 2017,@564260 That's a concern we want to address with you. Please click on the Direct Message link below letting us know your country. https://t.co/GDrqU22YpT,0
412348,213386,Tue Oct 10 00:37:37 +0000 2017,my volume won’t change unless my phone is unlocked/open - what’s up?,412347,Tue Oct 10 00:58:00 +0000 2017,@213386 Thank you for reaching out. Please DM us and we will continue from there. https://t.co/GDrqU2kzhr,0
966846,174817,Sun Oct 22 13:14:52 +0000 2017,Through the control centre like I always have. It’s never been an issue until this latest iOS update.,966848,Sun Oct 22 15:38:00 +0000 2017,@174817 Wi-Fi and Bluetooth controls in Control Center works a bit differently in iOS 11. Read more here: https://t.co/G7BHuQnDS6,0
1467530,460640,Thu Nov 02 17:40:39 +0000 2017,why does the letter after h show up like this... I️ ???????,1467529,Thu Nov 02 19:46:26 +0000 2017,@460640 We'd love to help. DM us at the link below for further assistance. https://t.co/GDrqU22YpT,0
1808941,543449,Sat Oct 14 15:35:17 +0000 2017,I CANT stand the new iOS update. iPhone 6s and the new iOS #slows my phone way too much #PleaseFix #ASAP,1808940,Sat Oct 14 16:26:39 +0000 2017,@543449 We’d love to help with the performance of your iPhone. Please send us a DM with details on the behavior you’re experiencing. https://t.co/GDrqU22YpT,0
363753,202203,Sun Oct 08 17:00:35 +0000 2017,Na de #ios 11 #update opent mijn #iPhone6 elke app (zelfs camera) met zo’n 5 seconden blokkering. Dikke #fail #apple,363751,Sun Oct 08 19:06:32 +0000 2017,@202203 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,0
2298306,667152,Sun Nov 12 05:42:08 +0000 2017,Battery is Draining 🔋 Really Fast after upgrading to ios 11.1 please Fix ASAP ☹️,2298305,Sun Nov 12 14:35:31 +0000 2017,@667152 We’d like to help get this resolved. Can you start by confirming via Direct Message what apps use the most battery? This will help us start to determine what settings and changes we can make. You can learn how here: https://t.co/2voRgjSsVf https://t.co/GDrqU22YpT,0
1266524,416547,Thu Oct 26 02:46:07 +0000 2017,are there limitations on the number of iPhone X devices to preorder per customer?,1266523,Thu Oct 26 02:51:27 +0000 2017,@416547 Thanks for reaching out! Our Online Store Support team can help out. DM us if you need more help. https://t.co/8yjRd1Xo0i https://t.co/GDrqU22YpT,0
1221926,231135,Mon Oct 16 00:39:55 +0000 2017,"I’ve recorded something from YouTube before the update and it never had a problem, but now I record off YouTube and the audio cuts out",1221927,Mon Oct 16 00:53:00 +0000 2017,@231135 Thanks for clarifying. Let's meet up in DM to look into this in a little more detail. https://t.co/GDrqU22YpT,0
2083051,616046,Tue Oct 10 20:34:04 +0000 2017,Where can i give the worst rating and comment because all IOS11 did was fuck up my phone!,2083050,Tue Oct 10 21:12:00 +0000 2017,@616046 Let us help with your iPhone. DM us your exact iOS version and more details about the issues. We’ll continue from there. https://t.co/GDrqU22YpT,0
1338106,432111,Fri Oct 27 08:16:09 +0000 2017,"Hi Apple, I’ve just preordered the iPhone X but my bank wrongly declined the payment. Please let me pay again and don’t cancel",1338105,Fri Oct 27 14:51:00 +0000 2017,@432111 We'd recommend reaching out to our Sales Support team for assistance at: https://t.co/8yjRd1Xo0i,0
311069,190287,Fri Oct 06 23:50:32 +0000 2017,pls fix the #autobrightness. I hate it. Since I updated to #iOS11,311068,Sat Oct 07 02:55:50 +0000 2017,@190287 We’d like to learn more about what you’re experiencing. Please send us a DM to continue. https://t.co/GDrqU22YpT,0
538645,244881,Sat Dec 02 04:40:38 +0000 2017,Every night Rob cusses for 5mins straight as he tries to get his phone to charge... we need new ones but they’re soooo expensive!,538643,Sat Dec 02 14:38:28 +0000 2017,"@244881 We certainly want you to be able to charge your iPhone without issues. Have you tried other chargers? If so, does the same happen with multiple chargers?",0
929331,340494,Tue Oct 10 22:06:17 +0000 2017,this update is terrible you ruined my phone,929330,Tue Oct 10 22:50:29 +0000 2017,@340494 That's not the experience we want you to have. DM us more details using the link below. https://t.co/GDrqU22YpT,0
2319873,231636,Mon Nov 13 04:03:37 +0000 2017,YO WHAT THE FUCK IS UP WITH ME GOD DAMN PHONE YO? EVERY TIME YALL DROP SOME NEW SHIT THE OLD SHIT JUST MAGICALLY STARTS ACTING LIKE THEY RIDE THE SHORT BUS,2319872,Mon Nov 13 13:06:35 +0000 2017,@231636 We want your iPhone working as you expect it to. Could you join us in DM with more details on the issues you're seeing? https://t.co/GDrqU22YpT,0
100540,137986,Thu Nov 23 15:51:04 +0000 2017,My iPhone been moving slow af the past couple weeks. I need answers,100539,Thu Nov 23 16:58:38 +0000 2017,"@137986 We’d love to help with the performance of your iPhone. To start, please send us a DM confirming which iPhone and exact software version you’re using. You can tap Settings &gt; General &gt; About to locate the software version. https://t.co/GDrqU22YpT",0
816203,314360,Thu Oct 12 20:36:07 +0000 2017,Yes I’ve turned on and off several time but it just won’t work,816205,Thu Oct 12 20:57:34 +0000 2017,@314360 Thanks for confirming those steps. Does this affect only third-party apps or Apple apps like Notes as well? Let us know in DM. https://t.co/GDrqU22YpT,0
143565,148438,Fri Nov 24 06:50:12 +0000 2017,Hey how is it that a charge cord I bought from you guys is hittin me with the “Not supported” message? 🤦‍♂️❗️Lmaolololol Steve Jobs I miss ya fam. Want my SideKick back tho,143564,Fri Nov 24 13:10:47 +0000 2017,"@148438 Thanks for reaching out, we are here to help! Let's meet in DM and we will go from there. https://t.co/GDrqU22YpT",0
2295355,221868,Sat Nov 11 23:55:16 +0000 2017,I just downloaded the new Apple OS to my air and the computer has slowed to a crawl and battery life is hurt. Seems like it’s cooking my CPU. What gives,2295354,Sun Nov 12 00:56:00 +0000 2017,"@221868 We want you to be able to use your Mac as expected after updating. Since the update, have you had a chance to restart your Mac and fully charge your battery? Let us know in DM. https://t.co/GDrqU22YpT",0
2948267,814258,Wed Nov 29 16:07:42 +0000 2017,time to update Final Cut Pro X. It hasn’t received any updates since May and there are bugs since the new OS came out several weeks ago.,2948266,Wed Nov 29 16:33:00 +0000 2017,"@814258 Let's get you connected to our Final Cut Pro team. Please use this link to get in contact with them: https://t.co/IBIY3vMgPj
Select Apps &amp; Software &gt; Pro apps.",0
1860257,457185,Thu Oct 19 16:02:04 +0000 2017,why is my iPad a mess since last update. Also phone keeps freezing since same,1860256,Thu Oct 19 16:36:31 +0000 2017,"@457185 We'd be happy to look over this iPad with you. Please meet us in DM so we may gather information, and better assist. https://t.co/GDrqU22YpT",0
1690632,513262,Mon Nov 06 18:18:21 +0000 2017,Fix this shit.,1690631,Mon Nov 06 20:37:00 +0000 2017,@513262 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0
2835877,789354,Mon Nov 27 15:03:12 +0000 2017,"Yes I did all those steps, since I lost my registered number, have to put it in recovery, but since last two times and 8 days it's not getting recovered and have to start recovery every 4rth day.",2835879,Mon Nov 27 15:45:27 +0000 2017,"@789354 Good to know. We'd like to continue our conversation about this, DM us. https://t.co/GDrqU22YpT",0
644226,272912,Thu Oct 26 15:27:35 +0000 2017,"Trying to message her I love her and that I want her to call me. I’m worried she may hurt herself. WTF,",644220,Thu Oct 26 16:12:31 +0000 2017,"@272912 Let’s look into this. To help isolate the issue, are you noticing this when the device is connected to a Wi-Fi network?",0
1756347,528849,Tue Nov 07 16:53:02 +0000 2017,Oh we still on the box w a question mark shit huh?!?? one of y’all just fuckin w me?!,1756344,Tue Nov 07 19:38:01 +0000 2017,@528849 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0
2080530,538069,Mon Oct 09 20:39:00 +0000 2017,iOS 11.2 works even slower my iPhone 6s Plus keeps freezing. I reset and did other thing how can this be fix .,2080529,Mon Oct 09 21:39:28 +0000 2017,@538069 We'd like to help with the iPhone performance. Could you Direct Message us and let us know what country you're located in? https://t.co/GDrqU22YpT,0
1705353,516893,Mon Nov 06 21:05:33 +0000 2017,"Aye, fix this ""I"" bullshit my G",1705352,Mon Nov 06 22:33:00 +0000 2017,@516893 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0
1482451,464222,Fri Nov 03 01:21:02 +0000 2017,"So far, yes. I haven’t updated my phone to 11.1 yet but it just started acting up tonight. I’ll update and try to see if that fixes it.",1482450,Fri Nov 03 02:15:00 +0000 2017,@464222 That's great to hear your issue has been resolved! You can always redownload your content. Learn how here: https://t.co/I39AyMJNgb,0
1864389,557013,Fri Oct 20 11:36:01 +0000 2017,Two days ago updated to 11.0.3. How do I go back? Slow speed and bad app interfaces are causing excruciating pain.,1864388,Fri Oct 20 14:47:01 +0000 2017,@557013 That's certainly not what we want for you. Please DM us with which device you have and the country you're in. https://t.co/GDrqU22YpT,0
55078,128486,Wed Nov 01 19:04:51 +0000 2017,We Have A Problem What Are These Question Mark Boxes For What’s Going On 👀👀,55077,Wed Nov 01 19:28:00 +0000 2017,"@128486 We'd be happy to look into this issue with you. Send us a DM, and we'll continue there. https://t.co/GDrqU22YpT",0
612884,645453,Thu Nov 09 23:43:36 +0000 2017,Please sort out the battery issue. Getting beyond a joke now !!,2207700,Fri Nov 10 01:11:36 +0000 2017,"@645453 Thanks so much for reaching out! We know how important your battery life is, so we'd be happy to look into what's going on. To start, can you let us know which device and software version you're experiencing issues on?",0
1674746,509560,Mon Nov 06 13:50:00 +0000 2017,So typing “I️” now translates on mobile to those symbols. Great update,1674744,Mon Nov 06 14:06:36 +0000 2017,@509560 We apologize for the issue. Please DM us and we'll continue from there. https://t.co/GDrqU22YpT,0
2619825,740305,Fri Nov 17 11:38:43 +0000 2017,I’m playing hide-and-seek with apps. Thanks iOS 11,2619824,Fri Nov 17 15:33:01 +0000 2017,@740305 We'll be happy to assist. Would you confirm that you are fully up-to-date? We've just released iOS 11.1.2. You'll want to backup and update to see if it helps. Here's how: https://t.co/80YRnjDFDk,0
1818201,546143,Mon Oct 16 11:20:20 +0000 2017,Ever since I’ve updated my iOS my phone has done nothing but freeze🤦🏾‍♂️ get it together. This is a brand new phone too no excuses,1818200,Mon Oct 16 13:55:01 +0000 2017,@546143 DM us if this unresponsiveness is within certain apps or appears system wide. Which iOS version installed? We'll help. https://t.co/GDrqU22YpT,0
2332395,492420,Fri Oct 20 01:07:04 +0000 2017,iOS 11 messed up my iMessage . I tried to reset &amp; it's not working,2332393,Fri Oct 20 01:40:51 +0000 2017,@492420 We'd be happy to look into your messaging issues. Can you tell us what's happening?,0
889527,331182,Fri Oct 20 23:45:05 +0000 2017,"thanks, it helped! any reason on why it would do that??",889529,Sat Oct 21 01:38:29 +0000 2017,"@331182 Great! It would be hard to say why it happened, but if it happens again you have a great first step to try.",0
916938,337690,Fri Oct 13 22:13:13 +0000 2017,I've only tried it on my wifi at home.,916939,Fri Oct 13 22:26:29 +0000 2017,@337690 Do you have a computer with iTunes installed? You can use iTunes to update the iOS software. Here’s how: https://t.co/80YRnjDFDk,0
187950,160104,Tue Oct 03 23:43:57 +0000 2017,watchOS 4 tiene problemas en identificar los álbumes de música en modo aleatorio,187949,Wed Oct 04 00:18:30 +0000 2017,@160104 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,0
1924662,572884,Thu Nov 16 11:19:48 +0000 2017,macbook keeps crashing and your helpline isnt working. Please can someone call 07875542707,1924661,Thu Nov 16 15:29:43 +0000 2017,@572884 We're here for you. DM us and we'll continue there. https://t.co/GDrqU22YpT,0
1535000,476008,Sat Nov 04 04:29:48 +0000 2017,Yes. I finally did,1535002,Sat Nov 04 14:47:30 +0000 2017,@476008 We're so glad to hear that. Congrats on your new iPhone! Feel free to reach out if any questions come up.,0
2067769,611478,Thu Oct 19 01:16:32 +0000 2017,What is with the iOS 11 updates capitalizing words that don’t even need capitalized?? Fix yourself,2067768,Thu Oct 19 01:30:01 +0000 2017,@611478 Thanks! You can provide feedback here: https://t.co/eTPVYVFyd8,0
1846263,553006,Thu Oct 19 18:30:53 +0000 2017,The iOS 11 update is so damn laggy and buggy on my iPhone 7. If I get the iPhone X &amp; it's like this I'll be super pissed.,1846261,Thu Oct 19 18:57:00 +0000 2017,@553006 We'd like to get some additional details about what you're noticing on your iPhone. Please send us a DM and we can get started. https://t.co/GDrqU22YpT,0
2063912,302342,Fri Oct 06 15:40:07 +0000 2017,iOS 11.0.2. Battery life is an issue. Turning WiFi and Bluetooth automatically on when turned off is huge issue. 11.0.3 soon?!,2063911,Fri Oct 06 18:09:00 +0000 2017,@302342 We want to make sure your iPhone works the way you expect it to. Let's get paired up in DM to get started. https://t.co/GDrqU22YpT,0
1679168,510674,Wed Nov 08 17:41:17 +0000 2017,"Thanks for your response. However, I have been to that page countless times with no success. Is there an agent in customer support that I can speak to on the phone?",1679170,Wed Nov 08 19:07:15 +0000 2017,@510674 For those Apple ID relates issues you will need to get in touch with an  Advisor over the phone.,0
2291537,665530,Mon Nov 27 23:50:40 +0000 2017,Everything is good now thanks for your help,2291538,Mon Nov 27 23:57:00 +0000 2017,@665530 You're most welcome.,0
2837185,789665,Mon Nov 27 14:21:17 +0000 2017,why is that the music I downloaded from my computer into my iPhone can’t play? I have Apple Music and any song it can’t match in your library it prevents me from playing songs.,2837183,Mon Nov 27 15:26:00 +0000 2017,@789665 Being able to play your music is important and we're happy to help. Please DM us detail regarding the specific error message you're receiving and we'll do our best to help sort this out. https://t.co/GDrqU22YpT,0
559040,250648,Sat Dec 02 22:24:12 +0000 2017,That’s why I’m contacting you we can’t find it.,559041,Sat Dec 02 22:30:21 +0000 2017,"@250648 OK if it's not coming up as a result in the App Store as well as your download history, that would mean the app developer discontinued that application and it is no longer available.",0
1850862,554048,Wed Oct 18 22:30:35 +0000 2017,wtf did u do to my phone battery life with the last upgrade!!!!! Fix this battery drain!!!!,1850861,Wed Oct 18 22:42:04 +0000 2017,@554048 We'd like some details to help. Send us a DM with the iPhone model this occurs on and we'll continue. https://t.co/GDrqU22YpT,0
2237254,652395,Fri Nov 10 15:46:40 +0000 2017,When are y’all gonna fix this I️ I️ I️ I️ I️ I️ I️ ?????????? 🤭 #TooMuchMoneyForThis,2237253,Fri Nov 10 18:44:00 +0000 2017,"@652395 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",0
1598599,490991,Sat Nov 04 22:12:54 +0000 2017,#iPhoneUpdate is ruining my life 🗣,1598598,Sun Nov 05 03:34:27 +0000 2017,@490991 Let's look here together for the resolution: https://t.co/sDSg93LaFu DM us with any questions. https://t.co/GDrqU22YpT,0
2410226,692975,Tue Nov 14 21:13:20 +0000 2017,That was temperory glitch fixed right now after restart. It says 11.1.1,2432847,Tue Nov 14 21:29:57 +0000 2017,"@692975 Awesome, glad the issue has been resolved. If it happens again, please let us know.",0
1703911,531265,Tue Nov 07 21:18:10 +0000 2017,"Y’all know your shitty update autocorrects for the letter “I”, right?",1766672,Tue Nov 07 22:12:31 +0000 2017,@531265 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0
2983153,822632,Tue Oct 31 21:12:36 +0000 2017,all of my messages just got deleted. v confused ???? I'm a sentimental person and reread cute messages?? pls fix.,2983151,Tue Oct 31 21:20:32 +0000 2017,"@822632 Let's look into this together. To start, which device are you experiencing this on, and which software version is it running?",0
1640785,501615,Sun Nov 05 21:20:51 +0000 2017,PLEASE FIX THIS ITS VERY ANNOYING!!!,1640784,Sun Nov 05 23:52:26 +0000 2017,@501615 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0
682086,282787,Wed Nov 08 17:11:41 +0000 2017,"Will do right now, thank you!",682088,Wed Nov 08 18:38:58 +0000 2017,@282787 We have received your DM's. We will be working with you there.,0
610070,265035,Wed Oct 04 04:09:05 +0000 2017,Lmaoo I like ignoring the shit outta me rn😂😂,610069,Wed Oct 04 12:30:01 +0000 2017,@265035 We received your DM and will continue to work with you there.,0
1977260,585521,Wed Nov 01 19:26:01 +0000 2017,There are many bugs in #ios11 .. wake up guys .. quality was a synonym for,1977258,Wed Nov 01 19:55:00 +0000 2017,@585521 We're happy to help. What device are you using? Which version of iOS 11 do you have currently installed? Let us know to continue. https://t.co/GDrqU22YpT,0
1346339,433956,Mon Oct 16 14:21:23 +0000 2017,iPhone 6s started happening after I updated to iOS 11. Was just on Apple Music,1346341,Mon Oct 16 14:43:31 +0000 2017,@433956 Have you had a chance to back up your iPhone and install our most current release iOS 11.0.3?,0
1633132,468641,Sun Nov 05 20:26:49 +0000 2017,phone rings cant answer then i cant swipe up nothing all i can do is press side button its doing me head in im using the latest version,1633134,Sun Nov 05 23:19:30 +0000 2017,@468641 Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,0
2892105,149286,Tue Nov 28 12:44:44 +0000 2017,"Is this a bug, ? Or have buttons learned how to dance?",2892103,Tue Nov 28 14:52:00 +0000 2017,"@149286 Let's check into this with you. Which iOS version are you using? Is this only happening after updates are completed, or after you download and install a new app as well?",0
2177276,638166,Thu Nov 09 11:42:00 +0000 2017,I’m so over this damn A and ? crap get this handled man.,2177275,Thu Nov 09 15:48:29 +0000 2017,@638166 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXefaskH,0
193686,161543,Wed Oct 04 15:44:17 +0000 2017,It’s every thing from text WhatsApp to Facebook and maps,193688,Wed Oct 04 16:20:30 +0000 2017,"@161543 Gotcha. Let's work together via DM. Please click here to continue, then share your iOS version (Settings &gt; General &gt; About): https://t.co/GDrqU22YpT",0
1285601,173668,Fri Oct 27 04:45:22 +0000 2017,Yes i checked i have updated all app,1285603,Fri Oct 27 12:56:29 +0000 2017,"@173668 OK, great. Check out the following article and let us know in DM if the issue still occurs: https://t.co/fUZ0NRJxcn https://t.co/GDrqU22YpT",0
1429803,452066,Mon Oct 16 19:24:59 +0000 2017,"updated iOS and still facing same issue. After selecting ‘On My iPad’, Add button is disabled!",1429805,Mon Oct 16 19:49:00 +0000 2017,@452066 Please follow the steps in this support article for accessing .pdf files on your iPad: https://t.co/G7W7iUWW6p,0
2289056,189764,Sun Nov 12 03:03:07 +0000 2017,friends phone is frozen. Can’t tap any apps but the phone locks/unlocks. Only tapping that works is passcode.,2289054,Sun Nov 12 04:44:52 +0000 2017,"@189764 Let's partner up as a team. Have your friend perform a force restart to see if that helps resolve their issue. Please follow the section of our support article that says, ""If your screen is black or frozen"": https://t.co/YtirCCKOxq DM us if you have questions. https://t.co/GDrqU22YpT",0
1758796,529436,Wed Oct 18 05:23:40 +0000 2017,I think it’s my phone. This is over WiFi and there aren’t any updates. 😬,1758797,Wed Oct 18 12:46:03 +0000 2017,@529436 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this together. https://t.co/GDrqU22YpT,0
2754740,771052,Mon Nov 20 21:06:58 +0000 2017,can you please figure your shit out because my phone has been acting up and I need it not to. K thanks.,2754739,Mon Nov 20 21:18:00 +0000 2017,@771052 Thanks for reaching out.  We know how important it is for your iPhone auto-correct to work as expected and we'll do everything we can to assist.  Have you had a chance to update to iOS 11.1.2?  Let us know in DM. https://t.co/GDrqU22YpT,0
